CoaterType_MassSpectro001_AMU004_Units,389,Variable
CoaterType_MassSpectro001_AMU004_Error,390,Variable
CoaterType_MassSpectro001_AMU005,391,Object
CoaterType_MassSpectro001_AMU005_Mass,392,Variable
CoaterType_MassSpectro001_AMU005_Mass_Definition,393,Variable
CoaterType_MassSpectro001_AMU005_Mass_ValuePrecision,394,Variable
CoaterType_MassSpectro001_AMU005_Mass_InstrumentRange,395,Variable
CoaterType_MassSpectro001_AMU005_Mass_EURange,396,Variable
CoaterType_MassSpectro001_AMU005_Mass_EngineeringUnits,397,Variable
CoaterType_MassSpectro001_AMU005_Output,398,Variable
CoaterType_MassSpectro001_AMU005_Output_Definition,399,Variable
CoaterType_MassSpectro001_AMU005_Output_ValuePrecision,400,Variable
CoaterType_MassSpectro001_AMU005_Output_InstrumentRange,401,Variable
CoaterType_MassSpectro001_AMU005_Output_EURange,402,Variable
CoaterType_MassSpectro001_AMU005_Output_EngineeringUnits,403,Variable
CoaterType_MassSpectro001_AMU005_Units,404,Variable
CoaterType_MassSpectro001_AMU005_Error,405,Variable
CoaterType_MassSpectro001_AMU006,406,Object
CoaterType_MassSpectro001_AMU006_Mass,407,Variable
CoaterType_MassSpectro001_AMU006_Mass_Definition,408,Variable
CoaterType_MassSpectro001_AMU006_Mass_ValuePrecision,409,Variable
CoaterType_MassSpectro001_AMU006_Mass_InstrumentRange,410,Variable
CoaterType_MassSpectro001_AMU006_Mass_EURange,411,Variable
CoaterType_MassSpectro001_AMU006_Mass_EngineeringUnits,412,Variable
CoaterType_MassSpectro001_AMU006_Output,413,Variable
CoaterType_MassSpectro001_AMU006_Output_Definition,414,Variable
CoaterType_MassSpectro001_AMU006_Output_ValuePrecision,415,Variable
CoaterType_MassSpectro001_AMU006_Output_InstrumentRange,416,Variable
CoaterType_MassSpectro001_AMU006_Output_EURange,417,Variable
CoaterType_MassSpectro001_AMU006_Output_EngineeringUnits,418,Variable
CoaterType_MassSpectro001_AMU006_Units,419,Variable
CoaterType_MassSpectro001_AMU006_Error,420,Variable
CoaterType_MassSpectro001_AMU007,421,Object
CoaterType_MassSpectro001_AMU007_Mass,422,Variable
CoaterType_MassSpectro001_AMU007_Mass_Definition,423,Variable
CoaterType_MassSpectro001_AMU007_Mass_ValuePrecision,424,Variable
CoaterType_MassSpectro001_AMU007_Mass_InstrumentRange,425,Variable
CoaterType_MassSpectro001_AMU007_Mass_EURange,426,Variable
CoaterType_MassSpectro001_AMU007_Mass_EngineeringUnits,427,Variable
CoaterType_MassSpectro001_AMU007_Output,428,Variable
CoaterType_MassSpectro001_AMU007_Output_Definition,429,Variable
CoaterType_MassSpectro001_AMU007_Output_ValuePrecision,430,Variable
CoaterType_MassSpectro001_AMU007_Output_InstrumentRange,431,Variable
CoaterType_MassSpectro001_AMU007_Output_EURange,432,Variable
CoaterType_MassSpectro001_AMU007_Output_EngineeringUnits,433,Variable
CoaterType_MassSpectro001_AMU007_Units,434,Variable
CoaterType_MassSpectro001_AMU007_Error,435,Variable
CoaterType_MassSpectro001_AMU008,436,Object
CoaterType_MassSpectro001_AMU008_Mass,437,Variable
CoaterType_MassSpectro001_AMU008_Mass_Definition,438,Variable
CoaterType_MassSpectro001_AMU008_Mass_ValuePrecision,439,Variable
CoaterType_MassSpectro001_AMU008_Mass_InstrumentRange,440,Variable
CoaterType_MassSpectro001_AMU008_Mass_EURange,441,Variable
CoaterType_MassSpectro001_AMU008_Mass_EngineeringUnits,442,Variable
CoaterType_MassSpectro001_AMU008_Output,443,Variable
CoaterType_MassSpectro001_AMU008_Output_Definition,444,Variable
CoaterType_MassSpectro001_AMU008_Output_ValuePrecision,445,Variable
CoaterType_MassSpectro001_AMU008_Output_InstrumentRange,446,Variable
CoaterType_MassSpectro001_AMU008_Output_EURange,447,Variable
CoaterType_MassSpectro001_AMU008_Output_EngineeringUnits,448,Variable
CoaterType_MassSpectro001_AMU008_Units,449,Variable
CoaterType_MassSpectro001_AMU008_Error,450,Variable
CoaterType_MassSpectro001_AMU009,451,Object
CoaterType_MassSpectro001_AMU009_Mass,452,Variable
CoaterType_MassSpectro001_AMU009_Mass_Definition,453,Variable
CoaterType_MassSpectro001_AMU009_Mass_ValuePrecision,454,Variable
CoaterType_MassSpectro001_AMU009_Mass_InstrumentRange,455,Variable
CoaterType_MassSpectro001_AMU009_Mass_EURange,456,Variable
CoaterType_MassSpectro001_AMU009_Mass_EngineeringUnits,457,Variable
CoaterType_MassSpectro001_AMU009_Output,458,Variable
CoaterType_MassSpectro001_AMU009_Output_Definition,459,Variable
CoaterType_MassSpectro001_AMU009_Output_ValuePrecision,460,Variable
CoaterType_MassSpectro001_AMU009_Output_InstrumentRange,461,Variable
CoaterType_MassSpectro001_AMU009_Output_EURange,462,Variable
CoaterType_MassSpectro001_AMU009_Output_EngineeringUnits,463,Variable
CoaterType_MassSpectro001_AMU009_Units,464,Variable
CoaterType_MassSpectro001_AMU009_Error,465,Variable
CoaterType_MassSpectro001_AMU010,466,Object
CoaterType_MassSpectro001_AMU010_Mass,467,Variable
CoaterType_MassSpectro001_AMU010_Mass_Definition,468,Variable
CoaterType_MassSpectro001_AMU010_Mass_ValuePrecision,469,Variable
CoaterType_MassSpectro001_AMU010_Mass_InstrumentRange,470,Variable
CoaterType_MassSpectro001_AMU010_Mass_EURange,471,Variable
CoaterType_MassSpectro001_AMU010_Mass_EngineeringUnits,472,Variable
CoaterType_MassSpectro001_AMU010_Output,473,Variable
CoaterType_MassSpectro001_AMU010_Output_Definition,474,Variable
CoaterType_MassSpectro001_AMU010_Output_ValuePrecision,475,Variable
CoaterType_MassSpectro001_AMU010_Output_InstrumentRange,476,Variable
CoaterType_MassSpectro001_AMU010_Output_EURange,477,Variable
CoaterType_MassSpectro001_AMU010_Output_EngineeringUnits,478,Variable
CoaterType_MassSpectro001_AMU010_Units,479,Variable
CoaterType_MassSpectro001_AMU010_Error,480,Variable
CoaterType_MassSpectro001_AMU011,481,Object
CoaterType_MassSpectro001_AMU011_Mass,482,Variable
CoaterType_MassSpectro001_AMU011_Mass_Definition,483,Variable
CoaterType_MassSpectro001_AMU011_Mass_ValuePrecision,484,Variable
